timestamp_iso,elapsed_s,run_id,controller_type,phase,stage_index,target_temp_c,vessel_temp_c,jacket_temp_c,jacket_minus_vessel_c,heater_pwm_percent,requested_heater_pwm_percent,fan_state,jacket_vessel_gap_warning,safety_limited,safety_reason,ambient_temp_c,pwm_step_start_elapsed_s,seconds_since_pwm_change,arduino_heater_reply,arduino_fan_reply
2026-05-20T14:08:55,1465.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,32.90,41.90,9.00,55,55,0,1,0,,26.70,1462.21,3.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:08:56,1466.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,4.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:08:57,1467.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,5.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:08:58,1468.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,6.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:08:59,1469.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,7.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:00,1470.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,8.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:01,1471.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,9.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:02,1472.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,10.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:03,1473.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,11.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:04,1474.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,12.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:05,1475.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,13.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:06,1476.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,14.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:07,1477.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,15.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:08,1478.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,16.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:09,1479.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,17.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:10,1480.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,18.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:11,1481.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.70,8.70,55,55,0,1,0,,26.70,1462.21,19.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:12,1482.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,20.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:13,1483.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,21.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:14,1484.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.00,41.80,8.80,55,55,0,1,0,,26.70,1462.21,22.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:15,1485.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,41.80,8.70,55,55,0,1,0,,26.70,1462.21,23.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:16,1486.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,41.90,8.80,55,55,0,1,0,,26.70,1462.21,24.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:17,1487.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,41.90,8.80,55,55,0,1,0,,26.70,1462.21,25.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:18,1488.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.00,8.90,55,55,0,1,0,,26.70,1462.21,26.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:19,1489.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.00,8.90,55,55,0,1,0,,26.70,1462.21,27.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:20,1490.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.10,9.00,55,55,0,1,0,,26.70,1462.21,28.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:21,1491.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.10,9.00,55,55,0,1,0,,26.70,1462.21,29.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:22,1492.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.20,9.10,55,55,0,1,0,,26.70,1462.21,30.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:23,1493.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.20,9.10,55,55,0,1,0,,26.70,1462.21,31.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:24,1494.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.30,9.20,55,55,0,1,0,,26.70,1462.21,32.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:25,1495.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.30,9.20,55,55,0,1,0,,26.70,1462.21,33.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:26,1496.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.40,9.30,55,55,0,1,0,,26.70,1462.21,34.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:27,1497.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.50,9.40,55,55,0,1,0,,26.70,1462.21,35.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:28,1498.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.20,42.60,9.40,55,55,0,1,0,,26.70,1462.21,36.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:29,1499.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.70,9.60,55,55,0,1,0,,26.70,1462.21,37.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:30,1500.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.10,42.70,9.60,55,55,0,1,0,,26.70,1462.21,38.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:31,1501.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_55,21,34.00,33.20,42.80,9.60,55,55,0,1,0,,26.70,1462.21,39.00,OK:THERMAL_ACC=55,OK:FAN_OFF
2026-05-20T14:09:32,1502.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,42.90,9.70,15,15,0,1,0,,26.70,1502.21,0.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:33,1503.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.00,9.80,15,15,0,1,0,,26.70,1502.21,1.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:34,1504.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.10,9.90,15,15,0,1,0,,26.70,1502.21,2.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:35,1505.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.20,10.00,15,15,0,1,0,,26.70,1502.21,3.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:36,1506.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.30,10.10,15,15,0,1,0,,26.70,1502.21,4.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:37,1507.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.30,10.10,15,15,0,1,0,,26.70,1502.21,5.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:38,1508.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.40,43.40,10.00,15,15,0,1,0,,26.70,1502.21,6.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:39,1509.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.50,10.30,15,15,0,1,0,,26.70,1502.21,7.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:40,1510.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.60,10.40,15,15,0,1,0,,26.70,1502.21,8.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:41,1511.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.70,10.50,15,15,0,1,0,,26.70,1502.21,9.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:42,1512.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,43.80,10.60,15,15,0,1,0,,26.70,1502.21,10.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:43,1513.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.50,43.90,10.40,15,15,0,1,0,,26.70,1502.21,11.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:44,1514.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,44.00,10.80,15,15,0,1,0,,26.70,1502.21,12.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:45,1515.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.10,10.80,15,15,0,1,0,,26.70,1502.21,13.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:46,1516.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,44.20,11.00,15,15,0,1,0,,26.70,1502.21,14.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:47,1517.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.20,44.20,11.00,15,15,0,1,0,,26.70,1502.21,15.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:48,1518.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.30,11.00,15,15,0,1,0,,26.70,1502.21,16.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:49,1519.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.40,11.10,15,15,0,1,0,,26.70,1502.21,17.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:50,1520.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.50,11.20,15,15,0,1,0,,26.70,1502.21,18.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:51,1521.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.60,11.30,15,15,0,1,0,,26.70,1502.21,19.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:52,1522.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.60,11.30,15,15,0,1,0,,26.70,1502.21,20.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:53,1523.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.70,11.40,15,15,0,1,0,,26.70,1502.21,21.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:54,1524.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.80,11.50,15,15,0,1,0,,26.70,1502.21,22.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:55,1525.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.80,11.50,15,15,0,1,0,,26.70,1502.21,23.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:56,1526.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_15,22,34.00,33.30,44.90,11.60,15,15,0,1,0,,26.70,1502.21,24.00,OK:THERMAL_ACC=15,OK:FAN_OFF
2026-05-20T14:09:57,1527.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.10,45.00,11.90,0,15,1,1,0,,26.70,1527.21,0.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:09:58,1528.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.30,45.00,11.70,0,15,1,1,0,,26.70,1527.21,1.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:09:59,1529.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.30,45.10,11.80,0,15,1,1,0,,26.70,1527.21,2.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:00,1530.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.30,45.10,11.80,0,15,1,1,0,,26.70,1527.21,3.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:01,1531.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.30,45.10,11.80,0,15,1,1,0,,26.70,1527.21,4.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:02,1532.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.30,45.20,11.90,0,15,1,1,0,,26.70,1527.21,5.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:03,1533.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.20,11.80,0,15,1,1,0,,26.70,1527.21,6.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:04,1534.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.20,11.80,0,15,1,1,0,,26.70,1527.21,7.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:05,1535.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.30,11.90,0,15,1,1,0,,26.70,1527.21,8.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:06,1536.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.30,11.90,0,15,1,1,0,,26.70,1527.21,9.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:07,1537.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.30,11.90,0,15,1,1,0,,26.70,1527.21,10.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:08,1538.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.30,11.90,0,15,1,1,0,,26.70,1527.21,11.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:09,1539.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.30,11.90,0,15,1,1,0,,26.70,1527.21,12.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:10,1540.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.20,11.80,0,15,1,1,0,,26.70,1527.21,13.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:11,1541.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.20,11.80,0,15,1,1,0,,26.70,1527.21,14.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:12,1542.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.20,11.80,0,15,1,1,0,,26.70,1527.21,15.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:13,1543.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.20,11.80,0,15,1,1,0,,26.70,1527.21,16.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:14,1544.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.10,11.70,0,15,1,1,0,,26.70,1527.21,17.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:15,1545.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,45.10,11.60,0,15,1,1,0,,26.70,1527.21,18.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:16,1546.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.10,11.70,0,15,1,1,0,,26.70,1527.21,19.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:17,1547.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,45.10,11.60,0,15,1,1,0,,26.70,1527.21,20.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:18,1548.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.00,11.60,0,15,1,1,0,,26.70,1527.21,21.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:19,1549.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,45.00,11.50,0,15,1,1,0,,26.70,1527.21,22.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:20,1550.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.40,45.00,11.60,0,15,1,1,0,,26.70,1527.21,23.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:21,1551.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.90,11.40,0,15,1,1,0,,26.70,1527.21,24.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:22,1552.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.90,11.40,0,15,1,1,0,,26.70,1527.21,25.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:23,1553.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.80,11.30,0,15,1,1,0,,26.70,1527.21,26.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:24,1554.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.80,11.30,0,15,1,1,0,,26.70,1527.21,27.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:25,1555.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.80,11.30,0,15,1,1,0,,26.70,1527.21,28.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:26,1556.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.70,11.20,0,15,1,1,0,,26.70,1527.21,29.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:27,1557.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.70,11.20,0,15,1,1,0,,26.70,1527.21,30.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:28,1558.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.60,11.10,0,15,1,1,0,,26.70,1527.21,31.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:29,1559.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.60,11.10,0,15,1,1,0,,26.70,1527.21,32.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:30,1560.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.50,11.00,0,15,1,1,0,,26.70,1527.21,33.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:31,1561.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.50,44.50,11.00,0,15,1,1,0,,26.70,1527.21,34.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:32,1562.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.40,10.80,0,15,1,1,0,,26.70,1527.21,35.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:33,1563.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.40,10.80,0,15,1,1,0,,26.70,1527.21,36.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:34,1564.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.30,10.70,0,15,1,1,0,,26.70,1527.21,37.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:35,1565.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.30,10.70,0,15,1,1,0,,26.70,1527.21,38.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:36,1566.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.30,10.70,0,15,1,1,0,,26.70,1527.21,39.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:37,1567.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.20,10.60,0,15,1,1,0,,26.70,1527.21,40.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:38,1568.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.20,10.60,0,15,1,1,0,,26.70,1527.21,41.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:39,1569.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.10,10.50,0,15,1,1,0,,26.70,1527.21,42.00,OK:THERMAL_ACC=00,OK:FAN_ON
2026-05-20T14:10:40,1570.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,jacket_guard_cooling,997,34.00,33.60,44.10,10.50,0,15,1,1,0,,26.70,1527.21,43.00,OK:THERMAL_ACC=00,OK:FAN_ON
